Audio Input,Expected Command,Predicted Command,Match,Confidence
input_file/test_135_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.6184
input_file/test_136_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.877
input_file/test_137_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.9123
input_file/test_138_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9839
input_file/test_139_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.5993
input_file/test_13_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9742
input_file/test_140_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.8563
input_file/test_141_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9799
input_file/test_142_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9334
input_file/test_143_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9841
input_file/test_144_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.5847
input_file/test_145_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9496
input_file/test_146_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.9386
input_file/test_147_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9853
input_file/test_148_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.8432
input_file/test_149_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.5442
input_file/test_14_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.7878
input_file/test_150_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8641
input_file/test_151_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9298
input_file/test_152_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.618
input_file/test_153_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.8242
input_file/test_154_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.5076
input_file/test_155_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9039
input_file/test_156_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.949
input_file/test_157_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9739
input_file/test_158_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9477
input_file/test_159_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9732
input_file/test_15_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9474
input_file/test_160_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.5345
input_file/test_161_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9692
input_file/test_162_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.8683
input_file/test_163_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8811
input_file/test_164_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9446
input_file/test_165_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.4347
input_file/test_166_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9397
input_file/test_167_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9971
input_file/test_168_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9782
input_file/test_169_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9709
input_file/test_16_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9488
input_file/test_170_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9431
input_file/test_171_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.7892
input_file/test_172_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9538
input_file/test_173_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.653
input_file/test_174_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9819
input_file/test_175_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.8129
input_file/test_176_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.9015
input_file/test_177_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9895
input_file/test_178_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.8653
input_file/test_179_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.5163
input_file/test_17_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.5806
input_file/test_180_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.6669
input_file/test_181_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.9228
input_file/test_182_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.8195
input_file/test_183_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.927
input_file/test_184_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9964
input_file/test_185_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.9226
input_file/test_186_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.8178
input_file/test_187_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.7785
input_file/test_188_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.995
input_file/test_189_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9902
input_file/test_18_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9297
input_file/test_190_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9955
input_file/test_191_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9874
input_file/test_192_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.6973
input_file/test_193_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.8567
input_file/test_194_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9337
input_file/test_195_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9798
input_file/test_196_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.7285
input_file/test_197_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9912
input_file/test_198_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.6033
input_file/test_199_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9505
input_file/test_19_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9856
input_file/test_1_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.7502
input_file/test_200_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8659
input_file/test_201_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.6572
input_file/test_202_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9478
input_file/test_203_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.5647
input_file/test_204_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.9395
input_file/test_205_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.8773
input_file/test_206_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9271
input_file/test_207_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9606
input_file/test_208_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.7903
input_file/test_209_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.7013
input_file/test_20_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.539
input_file/test_210_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8198
input_file/test_211_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.6806
input_file/test_212_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9145
input_file/test_213_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9901
input_file/test_214_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.993
input_file/test_215_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.8078
input_file/test_216_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9897
input_file/test_217_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.7317
input_file/test_218_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.8976
input_file/test_219_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.7505
input_file/test_21_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9747
input_file/test_220_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9911
input_file/test_221_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.8807
input_file/test_222_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9521
input_file/test_223_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.7287
input_file/test_224_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9782
input_file/test_225_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.948
input_file/test_226_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.8892
input_file/test_227_New_Word_Document.wav,New_Word_Document,Get_Me_Gmail,NO,0.8215
input_file/test_228_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9681
input_file/test_229_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9798
input_file/test_22_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Get_Me_Gmail,NO,0.48
input_file/test_230_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.5367
input_file/test_231_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.6705
input_file/test_232_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9074
input_file/test_233_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9455
input_file/test_234_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9567
input_file/test_235_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8517
input_file/test_236_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.8364
input_file/test_237_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9945
input_file/test_238_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.4667
input_file/test_239_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9942
input_file/test_23_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9046
input_file/test_240_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9833
input_file/test_241_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9906
input_file/test_242_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.8759
input_file/test_243_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9403
input_file/test_244_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9959
input_file/test_245_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9304
input_file/test_246_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9717
input_file/test_247_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.7164
input_file/test_248_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9848
input_file/test_249_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.9734
input_file/test_24_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.624
input_file/test_250_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.977
input_file/test_251_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.5034
input_file/test_252_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.5455
input_file/test_253_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.92
input_file/test_254_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9955
input_file/test_255_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.6736
input_file/test_256_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9848
input_file/test_257_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.4038
input_file/test_258_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9969
input_file/test_259_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9278
input_file/test_25_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.5166
input_file/test_260_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.8765
input_file/test_261_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9294
input_file/test_262_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.5505
input_file/test_263_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.5154
input_file/test_264_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.897
input_file/test_265_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.6147
input_file/test_266_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9473
input_file/test_267_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.9753
input_file/test_268_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.8967
input_file/test_269_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.8063
input_file/test_26_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.6797
input_file/test_270_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.5633
input_file/test_271_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9947
input_file/test_272_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9457
input_file/test_273_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.8699
input_file/test_274_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.8403
input_file/test_275_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.5821
input_file/test_276_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.5326
input_file/test_277_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.6013
input_file/test_278_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9326
input_file/test_279_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.978
input_file/test_27_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.8757
input_file/test_280_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.991
input_file/test_281_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.89
input_file/test_282_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.5693
input_file/test_283_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.7062
input_file/test_284_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9879
input_file/test_285_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9274
input_file/test_286_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.6188
input_file/test_287_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9523
input_file/test_288_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.6387
input_file/test_289_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9587
input_file/test_28_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.8784
input_file/test_290_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.4195
input_file/test_291_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9655
input_file/test_292_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9765
input_file/test_293_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9618
input_file/test_294_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.655
input_file/test_295_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9544
input_file/test_296_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9442
input_file/test_297_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9721
input_file/test_298_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9264
input_file/test_299_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9225
input_file/test_29_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.6793
input_file/test_2_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9591
input_file/test_30_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.973
input_file/test_31_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9808
input_file/test_32_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.951
input_file/test_33_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.6835
input_file/test_34_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9503
input_file/test_35_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.8859
input_file/test_36_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9954
input_file/test_37_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.9772
input_file/test_38_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9575
input_file/test_39_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.7229
input_file/test_3_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.8987
input_file/test_40_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9745
input_file/test_41_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.5627
input_file/test_42_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.6403
input_file/test_43_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9832
input_file/test_44_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.5061
input_file/test_45_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.5365
input_file/test_46_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.9894
input_file/test_47_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9897
input_file/test_48_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9956
input_file/test_49_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.6358
input_file/test_4_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9025
input_file/test_50_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.5415
input_file/test_51_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.7739
input_file/test_52_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,New_Word_Document,NO,0.8005
input_file/test_53_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.8428
input_file/test_54_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9945
input_file/test_55_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9663
input_file/test_56_Get_Me_Gmail.wav,Get_Me_Gmail,New_Word_Document,NO,0.914
input_file/test_57_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.6214
input_file/test_58_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9955
input_file/test_59_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9495
input_file/test_5_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9886
input_file/test_60_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.5788
input_file/test_61_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9384
input_file/test_62_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.9634
input_file/test_63_Get_Me_Gmail.wav,Get_Me_Gmail,Get_Me_Gmail,YES,0.9943
input_file/test_64_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.6291
input_file/test_65_New_Word_Document.wav,New_Word_Document,Open_Youtube_on_Brave,NO,0.9812
input_file/test_66_Get_Me_Gmail.wav,Get_Me_Gmail,Open_Youtube_on_Brave,NO,0.4255
input_file/test_67_Open_Youtube_On_Brave.wav,Open_Youtube_On_Brave,Open_Youtube_on_Brave,YES,0.946
input_file/test_68_New_Word_Document.wav,New_Word_Document,New_Word_Document,YES,0.9171
